0 0 0
1 418 16384
2 1313 16384
3 5984 16384
4 10749 24576
5 11150 24576
6 11994 24576
7 12192 24576
8 12410 24576
9 12453 24576
10 13175 24576
11 14952 24576
12 15523 24576
13 15553 24576
14 17607 32768
15 17621 32768
16 17921 32768
17 18564 32768
18 18797 32768
19 18821 32768
20 26732 40960
21 27211 40960
22 27379 40960
23 27822 40960
24 28684 40960
25 28696 40960
26 32056 49152
27 36885 57344
28 40537 57344
29 40640 57344
30 40793 57344
31 40959 57344
32 44941 65536
33 45231 65536
34 46314 65536
35 46947 65536
36 49461 65536
37 49521 65536
38 49653 65536
39 51221 65536
40 51233 65536
41 51426 65536
42 51948 65536
43 53081 65536
44 54624 73728
45 54645 73728
46 54679 73728
47 59605 73728
48 59637 73728
49 59685 73728
50 60536 73728
51 60712 73728
52 60928 73728
53 60947 73728
54 60993 73728
55 61003 73728
56 65284 81920
57 67165 81920
58 67190 81920
59 67561 81920
60 67616 81920
61 70868 90112
62 72048 90112
63 72123 90112
64 73562 90112
65 77255 90112
66 79377 98304
67 80242 98304
68 80261 98304
69 84408 98304
70 87152 106496
71 87261 106496
72 87272 106496
73 87305 106496
74 88204 106496
75 89227 106496
76 89319 106496
77 89348 106496
78 89378 106496
79 89481 106496
80 90313 106496
81 90323 106496
82 90681 106496
83 92983 106496
84 93082 106496
85 93589 106496
86 93612 106496
87 97109 114688
88 97162 114688
89 100880 114688
90 103895 122880
91 108199 122880
92 108236 122880
93 108313 122880
94 109218 122880
95 115776 131072
96 115799 131072
97 115901 131072
98 116944 131072
99 121936 139264
100 121955 139264
101 122195 139264
102 126669 147456
103 130215 147456
104 132192 147456
105 132223 147456
106 132235 147456
107 132959 147456
108 133030 147456
109 133098 147456
110 133147 147456
111 133352 147456
112 133360 147456
113 133466 147456
114 133479 147456
115 139762 155648
116 143652 163840
117 144615 163840
118 145035 163840
119 146046 163840
120 149961 163840
121 153038 172032
122 153906 172032
123 157399 172032
124 160408 180224
125 160615 180224
126 160626 180224
127 160667 180224
128 160677 180224
129 160719 180224
130 161058 180224
131 161067 180224
132 161281 180224
133 163951 180224
134 164014 180224
135 164095 180224
136 164117 180224
137 164130 180224
138 164151 180224
139 164441 180224
140 164811 180224
141 165011 180224
142 165031 180224
143 165947 180224
144 165992 180224
145 166170 180224
146 166149 180224
147 166534 180224
148 166545 180224
149 166586 180224
150 171474 188416
151 171701 188416
152 171805 188416
153 174223 188416
154 175132 188416
155 182164 196608
156 183672 204800
157 183684 204800
158 184620 204800
159 184645 204800
160 187112 204800
161 187153 204800
162 187186 204800
163 187233 204800
164 190487 204800
165 190522 204800
166 193754 212992
167 193893 212992
168 193986 212992
169 196386 212992
170 196439 212992
171 196607 212992
172 197984 212992
173 201394 221184
174 201404 221184
175 201737 221184
176 204793 221184
177 204857 221184
178 210220 229376
179 210236 229376
180 210540 229376
181 210885 229376
182 210994 229376
183 211022 229376
184 218884 237568
185 218911 237568
186 218972 237568
187 219723 237568
188 223625 245760
189 223691 245760
190 223927 245760
191 224304 245760
192 224314 245760
193 225280 245760
194 225303 245760
195 225399 245760
196 225506 245760
197 225568 245760
198 225952 245760
199 225961 245760
200 226710 245760
201 228564 245760
202 234866 253952
203 234914 253952
204 240281 262144
205 240535 262144
206 240550 262144
207 240603 262144
208 240679 262144
209 242281 262144
210 242727 262144
211 242739 262144
212 242758 262144
213 242731 262144
214 242761 262144
215 243782 262144
216 247147 270336
217 247155 270336
218 247836 270336
219 248449 270336
220 250040 270336
221 250113 270336
222 250189 270336
223 250620 270336
224 250647 270336
225 250773 270336
226 251279 270336
227 251315 270336
228 254080 270336
229 256828 278528
230 259166 278528
231 260355 278528
232 260412 278528
233 260474 278528
234 260508 278528
235 260969 278528
236 261156 278528
237 263363 278528
238 263423 278528
239 263464 278528
240 264748 286720
241 269548 286720
242 269709 286720
243 272280 294912
244 272335 294912
245 272414 294912
246 273682 294912
247 273693 294912
248 278809 294912
249 283892 303104
250 283917 303104
251 284055 303104
252 291570 311296
253 291751 311296
254 291839 311296
255 291872 311296
256 291886 311296
257 291901 311296
258 294171 311296
259 294375 311296
260 294477 311296
261 294516 311296
262 296641 319488
263 298874 319488
264 298924 319488
265 301021 319488
266 306105 327680
267 306119 327680
268 308094 327680
269 308150 327680
270 308896 327680
271 309072 327680
272 316447 335872
273 316863 335872
274 317163 335872
275 317334 335872
276 317555 335872
277 317619 335872
278 317823 335872
279 317910 335872
280 319932 344064
281 319940 344064
282 319962 344064
283 319993 344064
284 320386 344064
285 320564 344064
286 321008 344064
287 322235 344064
288 322398 344064
289 324623 344064
290 324639 344064
291 326023 344064
292 326166 344064
293 329150 352256
294 329753 352256
295 330058 352256
296 333535 352256
297 335394 360448
298 336862 360448
299 336903 360448
300 336921 360448
301 337936 360448
302 338355 360448
303 339302 360448
304 339588 360448
305 342259 360448
306 345279 368640
307 344895 368640
308 345039 368640
309 345105 368640
310 347049 368640
311 347345 368640
312 348455 368640
313 348932 368640
314 348965 368640
315 349539 368640
316 349484 368640
317 352170 368640
318 352287 368640
319 352569 368640
320 353268 376832
321 353330 376832
322 353349 376832
323 356290 376832
324 356333 376832
325 361304 385024
326 361506 385024
327 361680 385024
328 361830 385024
329 361882 385024
330 361940 385024
331 361948 385024
332 367657 393216
333 367750 393216
334 367760 393216
335 374185 401408
336 374701 401408
337 374713 401408
338 374723 401408
339 378782 409600
340 380691 409600
341 380913 409600
342 380926 409600
343 381121 409600
344 381275 409600
345 381107 409600
346 381188 409600
347 381465 409600
348 381524 409600
349 383997 409600
350 384083 409600
351 384101 409600
352 387224 409600
353 387535 409600
354 387624 409600
355 382698 409600
356 382726 409600
357 382737 409600
358 382787 409600
359 382811 409600
360 382850 409600
361 382918 409600
362 383394 409600
363 386463 409600
364 387189 409600
365 389497 409600
366 389508 409600
367 389583 409600
368 394140 417792
369 394285 417792
370 395208 417792
371 395395 417792
372 398679 417792
373 399021 417792
374 399215 417792
375 399518 417792
376 399596 417792
377 399864 417792
378 399902 417792
379 399929 417792
380 400235 417792
381 400254 417792
382 400270 417792
383 400557 417792
384 401871 425984
385 403052 425984
386 403004 425984
387 406027 425984
388 413751 434176
389 414196 434176
390 414240 434176
391 416381 434176
392 416405 434176
393 416468 434176
394 416530 434176
395 417740 442368
396 417751 442368
397 421263 442368
398 428297 450560
399 428340 450560
400 431103 450560
401 432865 458752
402 432887 458752
403 432905 458752
404 433407 458752
405 433764 458752
406 433773 458752
407 438133 458752
408 438203 458752
409 443715 466944
410 444800 466944
411 448091 475136
412 448207 475136
413 448275 475136
414 448854 475136
415 448974 475136
416 449002 475136
417 449093 475136
418 450254 475136
419 450543 475136
420 450583 475136
421 450598 475136
422 451121 475136
423 451807 475136
424 451946 475136
425 452190 475136
426 452379 475136
427 452595 475136
428 452620 475136
429 453367 475136
430 453699 475136
431 453222 475136
432 453664 475136
433 461399 483328
434 461766 483328
435 461777 483328
436 463012 483328
437 463163 483328
438 461595 483328
439 461605 483328
440 461992 483328
441 464252 483328
442 465627 491520
443 465771 491520
444 465781 491520
445 467302 491520
446 466458 491520
447 466479 491520
448 466490 491520
449 466532 491520
450 469730 491520
451 472214 499712
452 473126 499712
453 474416 499712
454 475139 499712
455 475161 499712
456 475187 499712
457 477954 499712
458 480786 507904
459 487465 516096
460 487679 516096
461 488014 516096
462 488176 516096
463 488206 516096
464 488802 516096
465 488811 516096
466 488919 516096
467 489202 516096
468 489212 516096
469 489281 516096
470 494856 524288
471 495002 524288
472 497116 524288
473 497193 524288
474 497204 524288
475 497252 524288
476 497476 524288
477 497485 524288
478 500045 524288
479 501273 524288
480 501387 524288
481 503527 524288
482 504159 524288
483 506139 532480
484 506188 532480
485 506260 532480
486 513641 540672
487 513680 540672
488 513711 540672
489 513993 540672
490 514176 540672
491 515693 540672
492 516281 540672
493 517424 540672
494 518507 540672
495 518995 540672
496 519250 540672
497 520893 540672
498 521978 548864
499 522991 548864
500 523000 548864
501 525610 548864
502 526540 548864
503 532162 557056
504 537553 565248
505 537562 565248
506 537591 565248
507 538369 565248
508 538565 565248
509 538584 565248
510 538610 565248
511 538756 565248
512 538781 565248
513 538795 565248
514 538812 565248
515 538823 565248
516 539275 565248
517 539550 565248
518 539600 565248
519 545354 573440
520 545540 573440
521 545565 573440
522 545902 573440
523 545866 573440
524 546064 573440
525 546079 573440
526 546202 573440
527 548044 573440
528 548139 573440
529 548417 573440
530 548826 573440
531 548889 573440
532 548903 573440
533 554761 581632
534 554804 581632
535 554839 581632
536 554982 581632
537 555512 581632
538 555530 581632
539 555775 581632
540 559961 589824
541 560476 589824
542 560492 589824
543 560529 589824
544 565332 598016
545 565390 598016
546 565408 598016
547 565420 598016
548 566023 598016
549 566136 598016
550 566182 598016
551 566196 598016
552 566204 598016
553 568068 598016
554 568077 598016
555 568103 598016
556 568435 598016
557 568486 598016
558 575424 606208
559 575469 606208
560 575490 606208
561 575613 606208
562 574570 606208
563 574579 606208
564 575105 606208
565 575138 606208
566 576059 606208
567 576098 606208
568 574239 606208
569 574266 606208
570 575458 606208
571 575471 606208
572 575746 606208
573 576064 606208
574 571176 606208
575 571679 606208
576 571690 606208
577 573051 606208
578 575816 606208
579 575807 606208
580 575691 606208
581 579466 606208
582 578027 606208
583 578040 606208
584 579804 606208
585 581867 614400
586 581914 614400
587 581944 614400
588 582064 614400
589 587040 614400
590 587072 614400
591 587153 614400
592 586068 614400
593 586135 614400
594 587824 622592
595 587898 622592
596 593174 622592
597 594305 622592
598 596137 630784
599 596163 630784
600 596723 630784
601 600272 630784
602 600414 630784
603 601592 630784
604 601766 630784
605 601914 630784
606 603253 630784
607 603376 630784
608 608738 638976
609 608777 638976
610 608833 638976
611 608855 638976
612 608973 638976
613 609431 638976
614 609509 638976
615 610387 638976
616 610480 638976
617 611168 638976
618 611999 638976
619 612362 638976
620 618311 647168
621 622227 655360
622 626007 655360
623 626189 655360
624 626599 655360
625 626637 655360
626 626652 655360
627 629348 655360
628 636181 663552
629 636229 663552
630 636330 663552
631 639338 671744
632 639320 671744
633 640799 671744
634 640958 671744
635 640974 671744
636 641015 671744
637 641135 671744
638 641158 671744
639 641311 671744
640 648669 679936
641 655708 688128
642 655742 688128
643 660989 696320
644 661010 696320
645 661047 696320
646 655425 696320
647 659555 696320
648 659596 696320
649 661965 696320
650 662017 696320
651 667281 704512
652 667492 704512
653 673028 712704
654 673320 712704
655 673341 712704
656 675349 712704
657 675357 712704
658 678394 720896
659 678435 720896
660 681977 720896
661 682335 720896
662 682352 720896
663 682401 720896
664 682473 720896
665 682490 720896
666 682597 720896
667 682615 720896
668 682742 720896
669 682764 720896
670 682894 720896
671 684840 720896
672 684860 720896
673 686014 720896
674 693436 729088
675 693559 729088
676 693577 729088
677 697427 737280
678 697468 737280
679 690046 729088
680 687283 729088
681 687664 729088
682 687450 729088
683 683757 729088
684 683559 729088
685 683573 729088
686 684235 729088
687 684244 729088
688 684559 729088
689 684590 729088
690 685075 729088
691 685595 729088
692 685605 729088
693 688407 729088
694 683291 729088
695 683431 729088
696 680416 729088
697 680425 729088
698 680476 729088
699 681414 729088
700 685041 729088
701 685142 729088
702 685369 729088
703 685720 729088
704 685731 729088
705 685778 729088
706 685436 729088
707 685682 729088
708 685932 729088
709 686095 729088
710 686112 729088
711 688326 729088
712 689285 729088
713 686977 729088
714 687070 729088
715 687307 729088
716 693049 737280
717 693057 737280
718 693081 737280
719 692854 737280
720 692862 737280
721 693285 737280
722 693393 737280
723 693819 737280
724 700287 745472
725 700369 745472
726 700381 745472
727 701785 745472
728 701796 745472
729 701812 745472
730 702032 745472
731 709670 753664
732 709683 753664
733 709739 753664
734 709750 753664
735 709778 753664
736 709562 753664
737 709850 753664
738 709863 753664
739 710834 753664
740 712003 753664
741 712196 753664
742 712234 753664
743 715635 753664
744 721330 761856
745 722196 761856
746 722214 761856
747 723013 761856
748 723028 761856
749 723076 761856
750 723098 761856
751 726749 770048
752 727039 770048
753 727222 770048
754 727303 770048
755 727312 770048
756 727334 770048
757 727395 770048
758 727598 770048
759 731251 770048
760 737096 778240
761 740930 786432
762 740941 786432
763 740954 786432
764 741262 786432
765 741298 786432
766 747250 794624
767 747283 794624
768 749978 794624
769 755274 802816
770 761126 811008
771 761441 811008
772 761865 811008
773 761882 811008
774 761050 811008
775 762141 811008
776 762214 811008
777 762297 811008
778 763548 811008
779 763525 811008
780 763844 811008
781 763939 811008
782 764221 811008
783 764428 811008
784 764120 811008
785 764604 811008
786 765845 811008
787 767846 811008
788 767861 811008
789 772903 819200
790 773920 819200
791 773955 819200
792 774132 819200
793 778484 827392
794 779830 827392
795 779843 827392
796 779647 827392
797 784131 835584
798 784204 835584
799 784779 835584
800 784937 835584
801 785190 835584
802 786858 835584
803 786877 835584
804 786858 835584
805 790428 835584
806 790573 835584
807 793332 835584
808 793373 835584
809 793381 835584
810 793444 835584
811 793716 835584
812 793752 835584
813 794838 835584
814 794864 835584
815 795711 835584
816 795734 835584
817 797664 835584
818 797680 835584
819 797695 835584
820 798003 835584
821 798524 835584
822 798566 835584
823 798592 835584
824 798764 835584
825 798783 835584
826 798831 835584
827 801405 835584
828 802445 835584
829 809757 843776
830 812298 843776
831 818067 851968
832 820184 851968
833 820213 851968
834 820224 851968
835 823734 860160
836 823792 860160
837 824014 860160
838 824022 860160
839 824110 860160
840 824220 860160
841 824228 860160
842 824711 860160
843 825233 860160
844 825448 860160
845 829503 860160
846 833260 868352
847 833275 868352
848 833302 868352
849 833471 868352
850 835297 868352
851 835917 868352
852 843096 876544
853 843349 876544
854 844457 876544
855 844472 876544
856 844482 876544
857 846692 884736
858 846713 884736
859 847025 884736
860 847054 884736
861 848069 884736
862 848442 884736
863 849307 884736
864 849391 884736
865 851310 884736
866 850953 884736
867 853753 884736
868 861472 892928
869 862463 892928
870 862473 892928
871 861997 892928
872 862064 892928
873 862396 892928
874 862406 892928
875 865834 901120
876 865992 901120
877 866000 901120
878 866012 901120
879 866098 901120
880 868766 901120
881 868971 901120
882 869204 901120
883 868951 901120
884 868983 901120
885 869004 901120
886 869056 901120
887 871001 901120
888 872791 909312
889 872840 909312
890 871904 909312
891 879694 917504
892 879708 917504
893 879716 917504
894 879732 917504
895 880584 917504
896 880604 917504
897 880722 917504
898 881177 917504
899 887317 925696
900 887400 925696
901 888325 925696
902 890939 925696
903 890978 925696
904 891195 925696
905 896516 933888
906 896527 933888
907 898936 933888
908 899065 933888
909 899435 933888
910 902029 942080
911 902111 942080
912 904510 942080
913 904710 942080
914 904758 942080
915 904773 942080
916 905432 942080
917 905486 942080
918 905499 942080
919 906129 942080
920 906305 942080
921 906313 942080
922 907245 942080
923 908376 942080
924 908397 942080
925 908437 942080
926 908698 942080
927 908708 942080
928 912198 950272
929 913581 950272
930 913598 950272
931 914690 950272
932 914809 950272
933 914817 950272
934 919316 958464
935 919336 958464
936 919351 958464
937 919379 958464
938 919413 958464
939 919262 958464
940 919278 958464
941 919293 958464
942 920220 958464
943 920247 958464
944 923558 958464
945 923910 958464
946 924033 958464
947 924061 958464
948 927128 958464
949 927540 958464
950 929666 966656
951 929965 966656
952 930984 966656
953 931074 966656
954 931224 966656
955 931475 966656
956 931495 966656
957 933644 966656
958 933815 966656
959 934927 966656
960 938379 974848
961 937853 974848
962 937870 974848
963 938009 974848
964 938058 974848
965 938068 974848
966 938052 974848
967 938093 974848
968 938540 974848
969 938678 974848
970 938692 974848
971 938763 974848
972 939412 974848
973 942869 974848
974 942888 974848
975 942989 974848
976 943012 974848
977 943308 974848
978 943392 974848
979 943409 974848
980 943340 974848
981 943628 974848
982 943716 974848
983 943724 974848
984 946875 983040
985 946908 983040
986 946990 983040
987 947002 983040
988 949265 983040
989 949692 983040
990 952758 991232
991 956499 991232
992 956507 991232
993 957587 991232
994 958054 991232
995 958271 991232
996 958421 991232
997 959258 991232
998 959267 991232
999 961088 991232
1000 961154 991232
1001 961168 991232
1002 960935 991232
1003 961065 991232
1004 963818 999424
1005 964392 999424
1006 964625 999424
1007 965622 999424
1008 966030 999424
1009 965970 999424
1010 966105 999424
1011 967782 999424
1012 960750 999424
1013 961067 999424
1014 961981 999424
1015 962551 999424
1016 965152 999424
1017 965168 999424
1018 965191 999424
1019 965275 999424
1020 966190 999424
1021 970379 1007616
1022 970487 1007616
1023 974729 1015808
1024 974788 1015808
1025 980504 1024000
1026 980536 1024000
